,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2023-10-16 16:00:00,30331.72,89298.54,-13756.86,21356.25,504829,32299.31,31807.41,37770.84,21356.25
2023-10-16 20:00:00,34693.26,117608.61,17928.65,21494.08,899138,52343.78,47931.15,67768.63,21494.08
2023-10-17 00:00:00,64715.95,116349.75,-23562.31,21637.54,469959,38141.66,44785.23,46393.72,21637.54
2023-10-17 04:00:00,526.39,22857.84,-219.74,21816.67,1032025,14818.26,11245.29,11319.05,21816.67
2023-10-17 08:00:00,-0.09,57554.79,0.09,21973.73,562390,26509.54,19882.13,28777.44,21973.73
2023-10-17 12:00:00,35051.93,58676.81,-93748.28,22115.91,975203,-4318.52,5524.09,-17535.74,22115.91
2023-10-17 16:00:00,60042.36,63131.44,6053.11,22218.34,86487,30467.63,37861.31,34592.27,22218.34
2023-10-17 20:00:00,50899.69,94496.03,-1677.04,22299.5,984735,38372.83,41504.54,46409.49,22299.5
2023-10-18 00:00:00,62366.72,336553.15,-13363.94,22345.41,957441,115178.21,101975.33,161594.61,22345.41
2023-10-18 04:00:00,38365.63,84562.57,-28843.1,22363.13,1279639,26027.53,29112.05,27859.73,22363.13
2023-10-18 08:00:00,103373.06,263371.22,14903.86,22351.32,1288280,100208.8,100999.86,139137.54,22351.32
2023-10-18 12:00:00,35603.06,144856.54,7805.11,22303.32,996514,58321.66,52642.01,76330.83,22303.32
2023-10-18 16:00:00,-3112.23,94154.87,1951.16,22286.66,1180012,39464.23,28820.12,48053.01,22286.66
2023-10-18 20:00:00,-31630.67,86788.37,17723.53,22321.34,1055654,42277.75,23800.64,52255.95,22321.34
2023-10-19 00:00:00,52602.11,109469.93,2742.52,22354.84,1078593,44855.76,46792.35,56106.22,22354.84
2023-10-19 04:00:00,73923.19,167284.16,6271.12,22401.11,1150770,65318.8,67469.9,86777.64,22401.11
2023-10-19 08:00:00,44318.68,153947.13,11352.9,22474.34,988502,62591.46,58023.26,82650.01,22474.34
2023-10-19 12:00:00,8914.13,53360.87,2739.45,22595.69,1197209,26232.0,21902.53,28050.16,22595.69
2023-10-19 16:00:00,-1124.03,38499.27,1382.98,22758.78,942508,20880.35,15379.25,19941.13,22758.78
2023-10-19 20:00:00,-682.72,106853.83,1387.66,22961.02,1063375,43734.17,32629.95,54120.74,22961.02
2023-10-20 00:00:00,30417.35,58316.47,-24972.2,23184.15,1224350,18842.81,21736.44,16672.14,23184.15
2023-10-20 04:00:00,81798.08,131123.44,-102467.35,23424.28,1369105,17360.12,33469.61,14328.05,23424.28
2023-10-20 08:00:00,-46259.48,95614.37,-35369.42,23667.19,1601777,27970.71,9413.17,30122.48,23667.19
2023-10-20 12:00:00,79735.2,206867.72,16677.47,23887.81,854427,82477.67,81792.05,111772.6,23887.81
2023-10-20 16:00:00,27706.54,148032.02,-22495.23,24091.15,1509769,49875.98,44333.62,62768.39,24091.15
2023-10-20 20:00:00,37705.45,66666.94,-7393.35,24272.7,1264819,27848.76,30312.93,29636.8,24272.7
2023-10-21 00:00:00,64291.05,66185.65,1604.05,24399.76,1119184,30729.82,39120.13,33894.85,24399.76
2023-10-21 04:00:00,-21554.65,42725.19,4586.45,24474.8,967676,23928.81,12557.95,23655.82,24474.8
2023-10-21 08:00:00,38165.58,59333.86,-40106.26,24518.77,966689,14582.12,20477.99,9613.8,24518.77
2023-10-21 12:00:00,69960.38,75840.82,-56771.09,24506.39,927597,14525.37,28384.12,9534.86,24506.39
2023-10-21 16:00:00,38248.98,144666.59,-34707.22,24444.32,679295,44801.23,43163.17,54979.68,24444.32
2023-10-21 20:00:00,43215.27,135304.9,8101.07,24321.68,1182938,55909.21,52735.73,71702.98,24321.68
2023-10-22 00:00:00,25695.78,130917.55,5249.39,24134.62,743432,53433.85,46499.33,68083.47,24134.62
2023-10-22 04:00:00,-16407.91,31091.66,28876.43,23983.62,967282,27983.9,16885.95,29984.04,23983.62
2023-10-22 08:00:00,11181.34,27443.89,-33950.31,23822.18,1215211,5771.92,7124.27,-3253.21,23822.18
2023-10-22 12:00:00,38658.43,88819.36,-46177.76,23627.02,969645,22089.54,26231.76,21320.8,23627.02
2023-10-22 16:00:00,-32936.37,77922.43,-28011.23,23473.8,673846,24461.67,10112.16,24955.6,23473.8
2023-10-22 20:00:00,87631.08,95898.38,12128.01,23338.35,798986,43788.25,54748.96,54013.2,23338.35
2023-10-23 00:00:00,64727.38,222320.96,21190.81,23247.56,1173118,88919.78,82871.68,121755.89,23247.56
2023-10-23 04:00:00,33009.36,37623.29,15331.46,23161.19,751434,25371.98,27281.32,26477.37,23161.19
2023-10-23 08:00:00,67421.44,120668.39,-91016.51,23075.14,995894,17575.67,30037.12,14825.94,23075.14
2023-10-23 12:00:00,-17141.91,39618.86,16767.46,23004.43,978646,26463.58,15562.21,28193.16,23004.43
2023-10-23 16:00:00,-14387.18,81878.68,26014.28,22952.87,941798,43615.28,29114.66,53946.48,22952.87
2023-10-23 20:00:00,7087.49,87448.31,-5677.82,22901.68,564503,34890.72,27939.91,40885.24,22901.68
2023-10-24 00:00:00,39641.72,54931.46,22443.97,22851.92,1160891,33409.12,34967.27,38687.71,22851.92
2023-10-24 04:00:00,56459.47,247246.28,21194.45,22810.48,1220752,97083.74,86927.67,134220.37,22810.48
2023-10-24 08:00:00,14215.7,57091.41,-14398.55,22715.26,825449,21802.71,19905.96,21346.43,22715.26
2023-10-24 12:00:00,-51243.77,25407.39,60076.74,22598.27,876470,36027.47,14209.66,42742.06,22598.27
2023-10-24 16:00:00,-18530.85,85783.68,18836.96,22420.6,1031313,42347.08,27127.6,52310.32,22420.6
2023-10-24 20:00:00,-8493.0,29688.12,-4793.7,22195.57,1352494,15696.67,9649.25,12447.21,22195.57
2023-10-25 00:00:00,13511.58,42324.51,6312.09,21911.51,531666,23516.03,21014.92,24318.3,21911.51
2023-10-25 04:00:00,-46250.54,46326.18,-8576.58,21665.25,830160,19804.95,3291.08,18874.8,21665.25
2023-10-25 08:00:00,23292.36,24153.17,-391.14,21380.93,1519939,15047.65,17108.83,11881.01,21380.93
2023-10-25 12:00:00,17400.04,37141.3,5039.73,21127.08,755701,21102.7,20177.04,21090.52,21127.08
2023-10-25 16:00:00,26532.45,38788.68,10248.13,20817.08,1437500,23284.63,24096.59,24518.41,20817.08
2023-10-25 20:00:00,5804.15,51804.65,-5084.3,20557.37,1309125,22425.91,18270.47,23360.18,20557.37
2023-10-26 00:00:00,-71155.92,85028.03,-20998.12,20286.05,866815,28105.32,3290.01,32014.95,20286.05
2023-10-26 04:00:00,47228.19,224986.98,-31610.07,20071.62,1302494,71149.51,65169.18,96688.46,20071.62
2023-10-26 08:00:00,24760.48,47513.32,-38095.61,19948.3,1110498,9788.67,13531.62,4708.86,19948.3
2023-10-26 12:00:00,23365.53,63302.2,11459.91,19851.41,690776,31537.84,29494.76,37381.06,19851.41
2023-10-26 16:00:00,39501.13,71214.17,-6413.97,19803.54,1321823,28201.25,31026.22,32400.1,19803.54
2023-10-26 20:00:00,49718.45,148886.41,-65751.42,19812.17,697563,34315.72,38166.4,41567.49,19812.17
2023-10-27 00:00:00,40890.98,197972.31,-41130.48,19844.69,986291,58895.51,54394.37,78420.92,19844.69
2023-10-27 04:00:00,89847.62,325856.24,16738.18,19966.09,1318464,120853.51,113102.03,171297.21,19966.09
2023-10-27 08:00:00,40252.74,118871.36,-27207.36,20113.48,1481403,37259.16,38007.55,45832.0,20113.48
2023-10-27 12:00:00,13197.15,21594.76,-11179.19,20245.18,695027,10220.25,10964.47,5207.78,20245.18
2023-10-27 16:00:00,17141.16,73693.8,-25439.6,20412.79,1635554,22888.99,21452.04,24127.1,20412.79
2023-10-27 20:00:00,-10972.97,48482.94,-4093.17,20555.92,1085180,21648.56,13493.18,22194.88,20555.92
2023-10-28 00:00:00,-75406.28,63174.51,-58014.77,20697.89,1016943,8619.21,-12387.16,2579.87,20697.89
2023-10-28 04:00:00,50469.52,205144.42,-8228.66,20798.43,1577674,72571.39,67045.93,98457.88,20798.43
2023-10-28 08:00:00,-41684.53,26334.97,5765.66,20864.32,779046,17654.98,2820.1,16050.31,20864.32
2023-10-28 12:00:00,44744.58,69764.55,-36118.75,20884.65,1067088,18176.82,24818.76,16822.9,20884.65
2023-10-28 16:00:00,-101374.7,94621.21,156676.75,20915.62,747902,90737.86,42709.72,125648.98,20915.62
2023-10-28 20:00:00,28285.64,39837.28,-2551.52,20932.53,782767,19406.09,21625.98,18642.88,20932.53
2023-10-29 00:00:00,-23283.67,101286.22,13753.13,20939.49,824447,45326.28,28173.79,57519.67,20939.49
2023-10-29 04:00:00,22411.18,24173.6,18894.93,20924.8,1133242,21331.11,21601.12,21534.26,20924.8
2023-10-29 08:00:00,127813.54,172519.83,-2117.03,20925.44,1115030,63776.08,79785.45,85201.4,20925.44
2023-10-29 12:00:00,8610.23,24104.69,7894.72,20968.65,681609,17656.02,15394.57,15999.71,20968.65
2023-10-29 16:00:00,-38620.59,38784.88,-7391.06,21060.27,754204,17484.7,3458.38,15696.91,21060.27
2023-10-29 20:00:00,4023.77,80574.97,2576.01,21177.05,1052890,34776.01,27087.95,41575.49,21177.05
2023-10-30 00:00:00,106133.53,140084.37,-30898.94,21308.01,1380870,43497.81,59156.74,54592.71,21308.01
2023-10-30 04:00:00,-9477.57,44258.72,27698.41,21526.8,934715,31161.31,21001.59,35978.56,21526.8
2023-10-30 08:00:00,24101.74,73916.67,8457.89,21785.55,943148,34720.04,32065.46,41187.28,21785.55
2023-10-30 12:00:00,4834.53,60809.11,432.82,22029.49,1020084,27757.14,22026.49,30620.96,22029.49
2023-10-30 16:00:00,82129.48,98981.28,-24750.27,22306.54,584160,32179.18,44666.76,37115.5,22306.54
2023-10-30 20:00:00,-33028.87,141349.61,65852.94,22587.02,984108,76596.52,49190.18,103601.28,22587.02
2023-10-31 00:00:00,69717.52,131246.44,6031.02,22876.14,1110645,53384.53,57467.78,68638.73,22876.14
2023-10-31 04:00:00,-4050.73,39065.02,-2865.02,23137.66,1001489,19779.22,13821.73,18100.0,23137.66
2023-10-31 08:00:00,12710.15,88400.61,10685.26,23321.98,1231566,40802.62,33779.5,49542.93,23321.98
2023-10-31 12:00:00,57047.48,106862.63,-39880.12,23493.94,1295065,30158.81,36880.98,33491.25,23493.94
2023-10-31 16:00:00,-10027.42,88015.45,-376.38,23639.92,756066,37093.0,25312.89,43819.53,23639.92
2023-10-31 20:00:00,85688.76,163921.42,-17072.06,23705.42,1466019,56851.59,64060.88,73424.68,23705.42
2023-11-01 00:00:00,-139994.14,116482.93,-94185.76,23729.39,1132176,15342.19,-23491.89,11148.58,23729.39
2023-11-01 04:00:00,-71825.05,75082.53,171262.94,23701.97,1221875,90015.81,49555.6,123172.73,23701.97
2023-11-01 08:00:00,-23331.03,81477.74,9880.15,23630.91,883350,38329.6,22914.44,45678.94,23630.91
2023-11-01 12:00:00,-15989.99,86613.5,-15147.74,23532.39,290941,31666.05,19752.04,35732.88,23532.39
2023-11-01 16:00:00,-35495.3,45188.44,-21110.69,23418.48,898185,15832.08,3000.23,12038.87,23418.48
2023-11-01 20:00:00,73732.75,190153.7,21134.37,23344.68,550490,78210.92,77091.37,105644.03,23344.68
2023-11-02 00:00:00,37154.08,150699.82,-101679.3,23214.09,607361,24078.2,27347.17,24510.26,23214.09
2023-11-02 04:00:00,69959.54,140837.17,-27125.42,23116.39,1274905,45609.38,51696.92,56855.87,23116.39
2023-11-02 08:00:00,77653.68,308953.52,-51995.96,23060.48,515775,93339.35,89417.93,128478.78,23060.48
2023-11-02 12:00:00,-40733.07,71188.11,34166.94,23029.6,952104,42794.88,21912.89,52677.52,23029.6
2023-11-02 16:00:00,64330.16,189997.49,9371.19,23026.59,676147,74131.76,71681.36,99684.34,23026.59
2023-11-02 20:00:00,31096.55,41804.0,2629.1,23042.78,1340685,22491.96,24643.11,22216.55,23042.78
2023-11-03 00:00:00,31239.84,81003.18,-26241.58,23092.37,901780,25951.33,27273.46,27380.8,23092.37
2023-11-03 04:00:00,39814.82,75805.8,-160.73,23170.24,1513166,32938.44,34657.53,37822.53,23170.24
2023-11-03 08:00:00,9177.24,27833.21,3306.01,23210.92,884426,18116.71,15881.84,15569.61,23210.92
2023-11-03 12:00:00,-10713.05,27389.17,-1560.02,23295.17,750517,16374.77,9602.82,12914.57,23295.17
2023-11-03 16:00:00,84251.1,92856.62,-31040.03,23346.29,860966,28387.63,42353.5,30908.3,23346.29
2023-11-03 20:00:00,-14516.27,34600.68,-597.96,23355.26,1064162,19119.33,10710.43,17001.36,23355.26
2023-11-04 00:00:00,-8422.55,59223.26,-729.96,23341.88,1207512,27278.39,18353.16,29246.65,23341.88
2023-11-04 04:00:00,48151.94,120237.38,-28284.88,23305.43,961491,38419.31,40852.47,45976.25,23305.43
2023-11-04 08:00:00,-32859.41,92996.59,-27978.91,23212.46,666691,29410.05,13842.68,32508.84,23212.46
2023-11-04 12:00:00,64510.8,280445.52,861.9,23115.87,1472191,101474.43,92233.53,140653.71,23115.87
2023-11-04 16:00:00,25899.46,136377.14,4141.44,22955.56,1287422,54491.38,47343.4,70259.29,22955.56
2023-11-04 20:00:00,27708.84,59153.53,-5017.76,22782.06,923296,25639.27,26156.67,27067.88,22782.06
2023-11-05 00:00:00,28044.87,44979.79,-34140.82,22611.65,996374,11150.21,15373.87,5419.49,22611.65
2023-11-05 04:00:00,4452.27,26713.82,2091.74,22446.46,945194,17084.0,13926.07,14402.78,22446.46
2023-11-05 08:00:00,20684.7,31519.5,-27740.42,22298.9,973965,8692.66,11690.67,1889.54,22298.9
2023-11-05 12:00:00,92033.3,320729.92,-58545.28,22185.28,1225629,94789.97,94100.8,131092.32,22185.28
2023-11-05 16:00:00,-19238.15,98250.69,3497.89,22116.32,1255909,41288.3,26156.69,50874.29,22116.32
2023-11-05 20:00:00,31035.94,60076.07,-39923.25,22011.44,1351446,14054.75,18300.05,10076.41,22011.44
2023-11-06 00:00:00,12502.25,62982.09,12277.91,22034.8,1011829,32431.6,27449.26,37630.0,22034.8
2023-11-06 04:00:00,5817.21,56135.46,-8507.63,22027.83,488260,23218.55,18868.22,23813.92,22027.83
2023-11-06 08:00:00,14062.45,30680.72,12962.72,22081.98,995237,21908.47,19946.97,21821.72,22081.98
2023-11-06 12:00:00,99379.56,617333.34,6740.41,22157.82,1182021,215410.52,186402.78,312036.88,22157.82
2023-11-06 16:00:00,-35628.15,87531.58,31639.8,22246.35,1275323,47139.24,26447.39,59585.69,22246.35
2023-11-06 20:00:00,-19.72,78895.9,12.73,22409.73,512619,33772.78,25324.66,39454.31,22409.73
2023-11-07 00:00:00,3422.84,31482.02,255.16,22539.09,664635,18092.09,14424.78,15868.59,22539.09
2023-11-07 04:00:00,37143.02,184672.98,6533.62,22650.78,240489,71285.79,62750.1,95603.3,22650.78
2023-11-07 08:00:00,-20044.49,44995.12,-3873.08,22749.95,1202064,21290.66,10956.88,20561.02,22749.95
2023-11-07 12:00:00,-42896.48,40699.71,80680.92,22829.55,1355496,48070.06,25328.42,60690.31,22829.55
2023-11-07 16:00:00,26481.27,105656.25,1661.68,22872.53,1533520,43396.82,39167.93,53658.97,22872.53
2023-11-07 20:00:00,47189.95,168376.45,9403.53,22870.64,1344414,66883.54,61960.14,88889.99,22870.64
2023-11-08 00:00:00,-17411.71,23697.61,1837.5,22806.43,1028820,16113.84,7732.46,12767.55,22806.43
2023-11-08 04:00:00,10352.85,68739.48,-18968.28,22701.5,1038947,24157.56,20706.38,24885.6,22701.5
2023-11-08 08:00:00,-39692.73,39206.37,14415.05,22573.27,862117,25398.23,9125.49,26810.71,22573.27
2023-11-08 12:00:00,76228.88,109883.49,-27843.44,22454.36,1313346,34831.47,45180.82,41020.02,22454.36
2023-11-08 16:00:00,27250.82,109770.25,-19470.65,22312.83,1132591,37537.48,34965.81,45149.8,22312.83
2023-11-08 20:00:00,-26338.98,107819.42,27613.87,22182.27,852878,52538.52,32819.14,67716.65,22182.27
2023-11-09 00:00:00,-2156.69,63004.14,507.81,22026.71,594487,28512.89,20845.49,31755.98,22026.71
2023-11-09 04:00:00,36165.03,83914.03,853.17,21889.24,801998,35552.15,35705.37,42383.6,21889.24
2023-11-09 08:00:00,3628.37,25670.54,1760.55,21815.42,1031580,16415.5,13218.72,13715.54,21815.42
2023-11-09 12:00:00,39199.59,91371.05,-6038.37,21779.99,804087,35704.22,36578.06,42666.34,21779.99
2023-11-09 16:00:00,43857.86,49600.95,-16684.1,21754.49,667294,18223.78,24632.3,16458.43,21754.49
2023-11-09 20:00:00,39974.19,82002.84,-19409.01,21754.18,1364152,28116.01,31080.55,31296.92,21754.18
2023-11-10 00:00:00,53675.31,113749.83,-123208.24,21765.99,258368,4102.53,16495.72,-4729.21,21765.99
2023-11-10 04:00:00,62144.98,280621.8,-15082.13,21772.94,1283783,95770.87,87364.4,132769.83,21772.94
2023-11-10 08:00:00,74579.01,301111.02,9737.92,21820.05,1285078,110889.66,101812.0,155424.47,21820.05
2023-11-10 12:00:00,97576.11,294440.84,-33308.36,21835.24,910608,94322.58,95135.96,130566.24,21835.24
2023-11-10 16:00:00,-10696.88,72478.97,-5231.4,21879.21,1118079,29708.92,19607.47,33623.78,21879.21
2023-11-10 20:00:00,38664.09,104814.29,-20038.18,21872.73,828203,35549.62,36328.24,42388.06,21872.73
2023-11-11 00:00:00,33535.91,42010.94,-2451.06,21848.41,1091049,20469.43,23736.05,19779.94,21848.41
2023-11-11 04:00:00,-66924.74,106457.18,118456.72,21749.0,929590,82220.96,44934.54,112456.95,21749.0
2023-11-11 08:00:00,2335.6,34863.07,-2887.07,21638.39,895807,17871.46,13987.5,15988.0,21638.39
2023-11-11 12:00:00,33242.77,64270.51,-64004.98,21469.11,855405,7244.88,13744.35,132.77,21469.11
2023-11-11 16:00:00,43060.06,202286.08,-81690.47,21270.94,1374522,47288.85,46231.65,60297.8,21270.94
2023-11-11 20:00:00,11380.9,67011.15,3162.14,21058.0,858515,30410.43,25653.05,35086.65,21058.0
2023-11-12 00:00:00,15982.86,45356.3,-26773.22,20839.05,1178954,13140.71,13851.25,9291.54,20839.05
2023-11-12 04:00:00,9008.4,58023.97,6300.77,20652.58,976971,28325.78,23496.43,32162.37,20652.58
2023-11-12 08:00:00,-28657.14,88162.58,18038.82,20464.55,854824,42221.98,24502.2,53100.7,20464.55
2023-11-12 12:00:00,20180.85,58651.5,-13219.32,20299.64,871626,21910.61,21478.17,22716.09,20299.64
2023-11-12 16:00:00,9183.37,94342.08,-6624.32,20175.29,1196659,35964.35,29269.11,43858.88,20175.29
2023-11-12 20:00:00,86392.46,322942.86,-31978.87,20093.05,1137720,103685.68,99362.37,145481.99,20093.05
2023-11-13 00:00:00,6238.08,56125.89,-1272.23,20062.66,750400,24972.11,20288.6,27426.83,20062.66
2023-11-13 04:00:00,-75023.67,39201.63,130160.65,20071.99,1358148,63144.76,28602.65,84681.14,20071.99
2023-11-13 08:00:00,-25176.3,49050.66,12966.45,20140.96,886707,27386.02,14245.44,31008.56,20140.96
2023-11-13 12:00:00,-36263.69,27449.27,43778.89,20266.58,721870,30498.25,13807.76,35614.08,20266.58
2023-11-13 16:00:00,15525.47,59442.05,14136.55,20358.63,585846,31312.41,27365.68,36789.3,20358.63
2023-11-13 20:00:00,12750.57,67230.55,-26043.03,20511.85,1174807,20566.45,18612.48,20593.76,20511.85
2023-11-14 00:00:00,104013.35,247006.68,-23367.56,20678.32,420794,81439.15,87082.7,111819.56,20678.32
2023-11-14 04:00:00,-48391.75,115536.89,-21591.92,20846.0,1260790,38263.66,16599.81,46972.48,20846.0
2023-11-14 08:00:00,57857.47,135087.69,-37669.32,21001.26,799749,39473.21,44069.27,48709.18,21001.26
2023-11-14 12:00:00,37842.09,44936.53,-22677.7,21158.33,510054,14472.39,20314.81,11129.41,21158.33
2023-11-14 16:00:00,118060.81,568938.1,1978.98,21309.31,839073,197408.8,177571.8,285458.54,21309.31
2023-11-14 20:00:00,-4997.66,31720.98,595.11,21407.97,1241726,17908.02,12181.6,16158.05,21407.97
2023-11-15 00:00:00,87559.28,299447.23,-68192.93,21482.37,822493,84245.55,85073.98,115627.15,21482.37
2023-11-15 04:00:00,29729.9,68206.86,13708.95,21536.37,640871,34484.06,33295.52,40957.91,21536.37
2023-11-15 08:00:00,103653.05,417060.41,-24862.43,21577.81,1041411,137925.26,129357.21,196098.99,21577.81
2023-11-15 12:00:00,30151.67,67346.0,-24310.45,21582.23,407469,21539.26,23692.36,21517.77,21582.23
2023-11-15 16:00:00,37515.01,132111.69,17474.12,21612.88,1235764,57066.23,52178.43,74792.91,21612.88
2023-11-15 20:00:00,21521.53,38604.62,17286.88,21639.93,1042167,25843.81,24763.24,27945.75,21639.93
2023-11-16 00:00:00,-25215.4,79280.47,19131.31,21717.66,1061961,40043.15,23728.51,49205.89,21717.66
2023-11-16 04:00:00,35098.24,66326.79,-8357.75,21842.38,977718,26603.8,28727.41,28984.52,21842.38
2023-11-16 08:00:00,-20720.25,60355.62,-18384.07,21990.19,769947,21320.58,10810.37,20985.78,21990.19
2023-11-16 12:00:00,-8233.4,30748.37,-7336.28,22147.34,958313,15186.48,9331.51,11706.05,22147.34
2023-11-16 16:00:00,72572.54,180325.1,5809.56,22367.79,990858,69500.82,70268.75,93067.33,22367.79
2023-11-16 20:00:00,4643.43,43343.42,-10537.91,22624.48,1093048,18476.66,15018.36,16402.75,22624.48
2023-11-17 00:00:00,84663.03,462633.28,3024.13,22896.22,1294101,162851.21,143304.16,232828.71,22896.22
2023-11-17 04:00:00,91274.78,104974.91,-36588.73,23199.47,838559,30528.55,45715.11,34193.09,23199.47
2023-11-17 08:00:00,-34152.79,59353.18,70249.83,23449.12,982715,51017.38,29724.84,64801.51,23449.12
2023-11-17 12:00:00,-19212.23,27656.0,-18166.38,23724.99,1099412,11071.54,3500.6,4744.81,23724.99
2023-11-17 16:00:00,-5005.95,34778.84,12556.03,23948.12,411739,23761.0,16569.26,23667.44,23948.12
2023-11-17 20:00:00,66522.48,93470.43,17755.01,24158.21,1096300,45127.89,50476.53,55612.72,24158.21
2023-11-18 00:00:00,-32389.53,60604.4,5731.1,24327.55,1095772,30221.02,14568.38,33167.75,24327.55
2023-11-18 04:00:00,2018.14,51360.83,794.69,24445.63,366801,25533.71,19654.82,26077.76,24445.63
2023-11-18 08:00:00,31854.9,146245.43,-27605.16,24492.84,892249,47711.03,43747.0,59320.13,24492.84
2023-11-18 12:00:00,3140.56,68605.4,2155.53,24518.54,744069,31759.82,24605.01,35380.46,24518.54
2023-11-18 16:00:00,-38177.58,26546.78,-36139.57,24468.56,857446,4958.59,-5825.45,-4796.39,24468.56
2023-11-18 20:00:00,-67395.62,28849.95,216112.04,24376.08,841256,89779.36,50485.61,122481.0,24376.08
2023-11-19 00:00:00,120837.77,297318.37,-9885.44,24223.22,1112342,103885.39,108123.48,143716.47,24223.22
2023-11-19 04:00:00,14962.03,88305.22,-13861.89,24094.19,1184448,32845.84,28374.89,37221.67,24094.19
2023-11-19 08:00:00,3996.53,45185.35,2533.71,23958.45,924613,23892.5,18918.51,23859.53,23958.45
2023-11-19 12:00:00,44117.56,137500.82,-95849.26,23797.08,572988,21816.21,27391.55,20825.78,23797.08
2023-11-19 16:00:00,9704.15,61852.24,4761.0,23661.42,898059,30091.55,24994.7,33306.62,23661.42
2023-11-19 20:00:00,37162.33,86762.36,-115405.25,23577.11,1271973,-1688.59,8024.14,-14321.44,23577.11
2023-11-20 00:00:00,-32450.0,70225.38,-21866.62,23473.39,1250939,23944.05,9845.53,24179.38,23473.39
2023-11-20 04:00:00,-20825.55,35298.65,-4691.79,23400.93,1578231,18002.6,8295.56,15303.43,23400.93
2023-11-20 08:00:00,7186.35,54847.99,-17209.56,23353.72,1169534,20330.71,17044.62,18819.21,23353.72
2023-11-20 12:00:00,60641.45,197270.92,-43571.01,23291.85,926664,58997.25,59408.3,76849.96,23291.85
2023-11-20 16:00:00,-44031.58,24959.72,-2494.87,23247.63,1015539,15237.49,420.22,11232.43,23247.63
2023-11-20 20:00:00,-43821.31,143195.21,45261.12,23210.17,1010255,70555.5,41961.3,94228.17,23210.17
2023-11-21 00:00:00,62240.97,255635.57,-3928.2,23147.72,1014051,91618.36,84274.01,125853.68,23147.72
